Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12
2003 39 1;535;048033840384;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;536;048033920072;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;537;048033910944;2;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
2003 39 1;538;048033910482;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;539;048033840008;7;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0
2003 39 1;540;048033910523;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;541;048033910246;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;542;048033910105;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;543;048033910586;5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;544;048033830054;5;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;545;048033910098;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;546;048033910161;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;547;048033910963;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;548;048033910917;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;549;048033910569;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;550;048033840053;5;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;551;048033910911;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;552;048033910238;5;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;553;048033910522;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;554;048033820062;5;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;555;048033911000;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
2003 39 1;556;048033911013;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;557;048033910594;1;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2003 39 1;558;048033910213;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;559;048033860017;6;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0
2003 39 1;560;048033910964;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;561;048033910269;6;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
2003 39 1;562;048033910126;9;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;563;048033820051;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;564;048033910066;10;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;565;048033910571;10;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;566;048033910208;7;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
2003 39 1;567;048033910556;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;568;048033860114;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
2003 39 1;569;048033820102;2;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;570;048033860056;2;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
2003 39 1;571;048033910215;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;572;048033910316;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;573;048033850006;9;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;574;048033910952;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;575;048033810052;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;576;048033911008;9;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;577;048033830078;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0
2003 39 1;578;048033910109;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
2003 39 1;579;048033911062;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;580;048033910513;9;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;581;048033710675;9;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;582;048033910164;9;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;583;048033860123;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;584;048033730127;9;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;585;048033820193;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;586;048033740153;9;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;587;048033910234;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;588;048033910057;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0
2003 39 1;589;048033840465;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;590;048033910148;3;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;591;048033910096;10;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;592;048033910037;10;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;593;048033810375;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;594;048033910244;10;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;595;048033911024;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;596;048033830088;10;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;597;048033910967;10;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;598;048033910250;7;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
2003 39 1;599;048033910915;2;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
2003 39 1;600;048033820357;2;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
