Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8
2003 38 5;646;024033821019;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;647;024033830167;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;648;024033740086;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;649;024033820940;10;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;650;024033830723;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;651;024033750414;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;652;024033820154;11;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;653;024033840124;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;654;024033750178;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;655;024033820170;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;656;024033840706;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;657;024033821209;3;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;658;024033820267;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;659;024033840269;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;660;024033750199;3;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;661;024033840733;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;662;024033750262;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;663;024033750534;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;664;024033740092;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;665;024033840688;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;666;024033820897;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;667;024033820955;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;668;024033840784;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;669;024033750375;11;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;670;024033840264;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;671;024033821028;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;672;024033740290;2;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;673;024033830709;2;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;674;024033820995;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;675;024033750196;2;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;676;024033810937;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;677;024033820869;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;678;024033820295;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;679;024033840819;3;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;680;024033820902;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;681;024033710025;10;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;682;024033840812;10;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;683;024033820514;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;684;024033840161;3;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;685;024033750579;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;686;024033820234;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;687;024033820755;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;688;024033820982;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;689;024033820147;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;690;024033840720;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;691;024033821017;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;692;024033821093;12;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;693;024033730011;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;694;024033820400;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;695;024033840782;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;696;024033750376;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;697;024033820759;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;698;024033820827;2;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;699;024033740284;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;700;024033830726;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;701;024033820144;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;702;024033820978;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;703;024033821156;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;704;024033820513;11;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;705;024033750315;1;1;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 5;706;024033830701;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;707;024033820887;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;708;024033750265;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;709;024033840155;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;710;024033821021;9;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;711;024033750162;13;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;712;024033750968;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;713;024033820889;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;714;024033750203;6;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;715;024033840193;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;716;024033821095;2;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;717;024033750354;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;718;024033830890;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;719;024033821181;10;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;720;024033821081;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;721;024033830213;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;722;024033740081;12;0;0;0;1;0;1;0;0;1;0;0;1;0
2003 38 5;723;024033840757;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;724;024033820159;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;725;024033750216;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;726;024033830018;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;727;024033820256;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;728;024033830697;3;0;0;0;1;0;0;0;0;1;0;0;1;0
2003 38 5;729;024033820922;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;730;024033750314;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;731;024033730339;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;732;024033750373;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;733;024033821022;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;734;024033830702;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;735;024033750246;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;736;024033821011;5;1;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 5;737;024033840108;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;738;024033730108;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;739;024033840817;1;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;740;024033821087;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;741;024033820560;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;742;024033821131;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;743;024033750255;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;744;024033830899;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;745;024033821211;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;746;024033750537;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;747;024033820388;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;748;024033821201;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;749;024033840703;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;750;024033820354;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;751;024033830268;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;752;024033750377;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;753;024033820870;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;754;024033840722;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;755;024033821170;3;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;756;024033821123;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;757;024033740275;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;758;024033820848;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;759;024033840794;1;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;760;024033750451;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;761;024033820975;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;762;024033820523;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;763;024033750197;10;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;764;024033830696;10;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;765;024033820284;10;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;766;024033740405;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;767;024033821208;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;768;024033820557;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;769;024033840752;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;770;024033750223;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;771;024033811089;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;772;024033820092;1;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;773;024033750221;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;774;024033830591;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;775;024033820585;5;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;776;024033820981;3;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;777;024033830025;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;778;024033820964;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;779;024033740277;3;1;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 5;780;024033830695;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;781;024033820551;3;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;782;024033750392;3;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;783;024033840500;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;784;024033821008;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;785;024033820739;12;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;786;024033750961;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;787;024033820533;12;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;788;024033810446;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;789;024033820819;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;790;024033750485;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;791;024033840715;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;792;024033820204;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;793;024033820353;8;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;794;024033730124;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;795;024033820969;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;796;024033840748;3;0;0;0;1;0;0;0;0;1;0;0;1;0
2003 38 5;797;024033750030;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;798;024033830069;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;799;024033820277;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;800;024033821150;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;801;024033830727;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;802;024033740285;3;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;803;024033840009;3;0;0;0;1;0;1;0;0;1;0;1;1;0
2003 38 5;804;024033820245;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;805;024033750276;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;806;024033830725;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;807;024033820522;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;808;024033820943;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;809;024033740049;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;810;024033821228;3;1;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 5;811;024033830699;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;812;024033821092;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;813;024033820270;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;814;024033830023;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;815;024033820979;7;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;816;024033820565;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;817;024033830600;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;818;024033750225;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;819;024033820285;2;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;820;024033840241;2;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;821;024033750448;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;822;024033740089;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;823;024033840723;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;824;024033750566;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;825;024033840112;8;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;826;024033820020;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;827;024033820681;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;828;024033840766;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;829;024033750157;1;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;830;024033820970;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;831;024033820084;10;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;832;024033750365;5;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;833;024033820397;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;834;024033840821;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;835;024033750460;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;836;024033820569;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;837;024033840105;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;838;024033740278;5;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;839;024033820894;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;840;024033830650;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;841;024033750435;6;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;842;024033820886;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;843;024033840065;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;844;024033750412;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;845;024033820260;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;846;024033830705;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;847;024033750454;10;0;0;1;1;0;0;0;1;0;0;1;0;0
2003 38 5;848;024033820971;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;849;024033820077;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;850;024033750381;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;851;024033820537;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;852;024033830668;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;853;024033750501;12;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;854;024033820274;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;855;024033830665;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;856;024033750355;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;857;024033820276;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;858;024033810674;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;859;024033730665;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;860;024033820349;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;861;024033830642;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;862;024033750391;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;863;024033821220;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;864;024033710004;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;865;024033820185;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;866;024033750238;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;867;024033821205;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;868;024033840773;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;869;024033750452;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;870;024033840247;10;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;871;024033820893;10;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;872;024033720371;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;873;024033840796;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;874;024033820015;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;875;024033750386;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;876;024033840195;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;877;024033820623;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;878;024033750942;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;879;024033821140;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;880;024033820711;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;881;024033710378;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;882;024033820241;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;883;024033830609;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;884;024033821142;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;885;024033750463;1;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;886;024033820024;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;887;024033820518;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;888;024033830602;10;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;889;024033820890;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;890;024033750328;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;891;024033821147;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;892;024033821039;10;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;893;024033840801;12;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;894;024033750213;12;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;895;024033821041;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;896;024033840259;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;897;024033750008;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;898;024033830880;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;899;024033740142;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;900;024033820947;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;901;024033830842;3;1;0;1;0;0;0;1;0;0;0;1;0;1
2003 38 5;902;024033750358;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;903;024033830206;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;904;024033821149;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;905;024033820835;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;906;024033750333;3;0;0;0;1;0;0;0;0;1;0;0;1;0
2003 38 5;907;024033830666;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;908;024033820547;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;909;024033750291;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;910;024033821003;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;911;024033750413;1;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;912;024033830603;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;913;024033820266;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;914;024033820951;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;915;024033720224;5;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;916;024033830828;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;917;024033821193;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;918;024033830024;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;919;024033820222;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;920;024033821005;2;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;921;024033840767;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;922;024033750576;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;923;024033840242;2;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;924;024033821033;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;925;024033750321;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;926;024033830816;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;927;024033740143;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;928;024033750362;7;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;929;024033830277;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;930;024033821141;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;931;024033750271;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;932;024033820950;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;933;024033820257;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;934;024033750575;11;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;935;024033830582;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;936;024033820586;11;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;937;024033821198;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;938;024033820861;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;939;024033820944;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;940;024033830822;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;941;024033750371;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;942;024033750467;10;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;943;024033840153;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;944;024033750450;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;945;024033820350;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;946;024033830597;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;947;024033720245;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;948;024033820215;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;949;024033830062;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;950;024033820830;3;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;951;024033840717;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;952;024033750270;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;953;024033830250;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;954;024033820575;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;955;024033750324;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;956;024033830599;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;957;024033820878;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;958;024033821096;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;959;024033730010;7;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;960;024033820546;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;961;024033820834;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;962;024033830523;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;963;024033821146;10;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;964;024033750558;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;965;024033830805;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;966;024033820838;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;967;024033820006;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;968;024033830020;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;969;024033820186;12;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;970;024033750190;12;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;971;024033750545;12;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;972;024033820929;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;973;024033830719;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;974;024033750003;3;1;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 5;975;024033750308;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;976;024033810117;3;0;0;1;1;0;0;0;0;0;0;0;0;0
